r,rho,p,p_over_rho
0.0,0.0017241785501621997,0.00022104853207207688,0.1282051282051282
0.06513653809530656,0.0017239722459614962,0.00022100726983152597,0.12819653584867632
0.13027307619061312,0.001723353627335076,0.00022088352511149037,0.12817074894434505
0.19540961428591969,0.0017223235752486937,0.0002206774238099805,0.12812773800539537
0.26054615238122625,0.001720883554779822,0.00022038917540138678,0.12806745394785554
0.3256826904765328,0.0017190356103389249,0.00022001907240480902,0.12798982818129642
0.39081922857183937,0.001716782359017991,0.00021956748964324554,0.12789477273568875
0.45595576666714593,0.0017141269821046344,0.00021903488329713674,0.12778218042411418
0.5210923047624525,0.0017110732148104607,0.0002184217897567118,0.1276519250410374
0.5862288428577591,0.0017076253342722934,0.0002177288242785057,0.12750386159578214
0.6513653809530656,0.00170378814589428,0.0002169566794522946,0.1273378265807918
0.7165019190483721,0.0016995669681077177,0.00021610612348552913,0.12715363827418916
0.7816384571436787,0.0016949676156335597,0.00021517799831312668,0.1269510970760911
0.8467749952389854,0.0016899963813400024,0.00021417321754120755,0.1267299858780698
0.9119115333342919,0.0016846600167941875,0.0002130927642340203,0.12649007046509225
0.9770480714295984,0.0016789657116128415,0.00021193768855389818,0.12623109994921064
1.042184609524905,0.0016729210717216399,0.0002107091052646148,0.12595280723421662
1.1073211476202116,0.0016665340966371333,0.00020940819110896268,0.1256549095104165
1.1724576857155182,0.0016598131558882333,0.00020803618207175856,0.12533710877862633
1.2375942238108246,0.0016527669646964932,0.00020659437053978751,0.1249990924024341
1.3027307619061312,0.0016454045590357967,0.00020508410237042915,0.12464053368771992
1.3678673000014379,0.0016377352701924944,0.0002035067738808661,0.12426109248837666
1.4330038380967443,0.0016297686989466638,0.00020186382876985858,0.1238604158371217
1.4981403761920509,0.0016215146894938874,0.00020015675498407808,0.123438138600244
1.5632769142873575,0.0016129833032249752,0.00019838708154093788,0.12299388415508435
1.628413452382664,0.001604184792478209,0.00019655637531972494,0.1225272650890031
1.6935499904779707,0.0015951295743752787,0.00019466623783265358,0.12203788391854828
1.7586865285732771,0.0015858282048479082,0.00019271830198720362,0.1215253338274978
1.8238230666685837,0.001576291352957503,0.0001907142288508012,0.12098919942241343
1.8889596047638904,0.0015665297756049345,0.0001886557044285385,0.12042905750430873
1.9540961428591967,0.0015565542927218911,0.00018654443646421915,0.11984447785500339
2.0192326809545036,0.001546375763029198,0.0001843821512745671,0.1192350240367067
2.08436921904981,0.0015360050604411328,0.0001821705906259459,0.11860025420334712
2.1495057571451164,0.0015254530511881461,0.0001799115086624143,0.11793972192214285
2.214642295240423,0.001514730571723611,0.00017760666889339442,0.11725297700388781
2.2797788333357296,0.0015038484074733074,0.0001752578412486571,0.11653956634041111
2.3449153714310365,0.0014928172724793692,0.0001728667992077376,0.11579903474765471
2.410051909526343,0.0014816477899834818,0.000170435317010295,0.11503092581280407
2.4751884476216492,0.0014703504739871833,0.00016796516695331598,0.1142347827438998
2.540324985716956,0.0014589357118203544,0.00016545811678045063,0.11341014922035458
2.6054615238122625,0.0014474137477423314,0.00016291592716815502,0.11255657024280062
2.670598061907569,0.0014357946675936507,0.00016034034931270712,0.11167359298069604
2.7357346000028757,0.0014240883845102375,0.0001577331226215632,0.11076076761612635
2.800871138098182,0.0014123046257059294,0.00015509597251193386,0.10981764818224705
2.8660076761934885,0.00140045292032362,0.00015243060831888886,0.10884379339482889
2.9311442142887953,0.0013885425883499907,0.00014973872131474338,0.10783876747538464
2.9962807523841017,0.0013765827305838856,0.0001470219828409479,0.10680214096437754
3.0614172904794086,0.0013645822196437687,0.00014428204255319187,0.10573349152303732
3.126553828574715,0.001352549691995506,0.00014152052677994658,0.1046324047223374
3.1916903666700214,0.0013404935409778694,0.00013873903699421292,0.10349847481771896
3.256826904765328,0.0013284219107996998,0.00013593914839780903,0.10233130550818355
3.3219634428606346,0.0013163426914795883,0.00013312240861712788,0.10113051067841335
3.3870999809559414,0.001304263514696227,0.00013029033650892235,0.09989571512262073
3.452236519051248,0.0012921917505152398,0.0001274444210743295,0.09862655524887322
3.5173730571465542,0.001280134504956318,0.0001245861204790311,0.09732267976268819
3.582509595241861,0.0012680986183628566,0.0001217168611771625,0.09598375032874151
3.6476461333371675,0.0012560906645349627,0.00011883803713632473,0.09460944220958895
3.712782671432474,0.0012441169505857342,0.00011595100916082823,0.09319944488035319
3.7779192095277807,0.001232183517479983,0.00011305710431009654,0.0917534626183905
3.843055747623087,0.0012202961412142031,0.00011015761540898714,0.09027121506700787
3.9081922857183935,0.0012084603345963703,0.00010725380064663932,0.08875243777236795
3.9733288238137003,0.0011966813495843044,0.0001043468832603412,0.0871968826927808
4.038465361909007,0.0011849641801415852,0.00010143805130080876,0.08560431867964857
4.103601900004313,0.001173313565570542,9.852845747519869e-05,0.08397453192939748
4.16873843809962,0.0011617339942825244,9.561921906412399e-05,0.08230732640579867
4.233874976194927,0.0011502297079665003,9.271141790891039e-05,0.0806025242321515
4.299011514290233,0.001138804706118036,8.980610046531891e-05,0.07885996605287175
4.36414805238554,0.0011274627508918165,8.690427791996456e-05,0.07707951136409942
4.429284590480846,0.0011162073722421036,8.400692636568371e-05,0.07526103881301256
4.494421128576152,0.0011050418733168314,8.111498703213754e-05,0.0734044464656053
4.559557666671459,0.0010939693360724355,7.822936656798835e-05,0.07150965204275937
4.624694204766766,0.001082992627077962,7.535093737104919e-05,0.0695765931245115
4.689830742862073,0.0010721144034784877,7.248053796287706e-05,0.06760522732248826
4.754967280957379,0.0010613371190894127,6.961897340436414e-05,0.06559553242055134
4.820103819052686,0.0010506630305947375,6.67670157489716e-05,0.06354750648376532
4.8852403571479925,0.001040094203823973,6.392540453034811e-05,0.06146116793586799
4.9503768952432985,0.001029632520083901,6.109484728117921e-05,0.05933655560549002
5.015513433338605,0.0010192796825229298,5.8276020080223124e-05,0.05717372874143613
5.080649971433912,0.0010090372225073205,5.5469568124602674e-05,0.05497276699740405
5.145786509529218,0.0009989065059900506,5.267610632453798e-05,0.052733770386577755
5.210923047624525,0.0009888887398545436,4.9896219917824875e-05,0.050456859206591986
5.276059585719832,0.0009789849782169222,4.713046510148517e-05,0.0481421739354228
5.341196123815138,0.0009691961286718246,4.437936967813479e-05,0.04578987509881181
5.406332661910445,0.0009595229584681517,4.1643433714739464e-05,0.0434001431098865
5.471469200005751,0.0009499661006024147,3.892313021154847e-05,0.04097317808168694
5.536605738101057,0.0009405260598185679,3.621890577911718e-05,0.03850919961335679
5.601742276196364,0.0009312032185044026,3.3531181321449054e-05,0.03600844655080036
5.666878814291671,0.000921997842475704,3.08603527234053e-05,0.03347117672264891
5.732015352386977,0.0009129100866404239,2.8206791540644655e-05,0.03089766665241669
5.797151890482284,0.0009039400005361495,2.5570845690469592e-05,0.028288211247762995
5.862288428577591,0.0008950875337350943,2.2952840142064367e-05,0.025643123467807536
5.9274249666728975,0.000886352541111726,2.035307760471713e-05,0.022962733969475464
5.9925615047682035,0.0008777347879689979,1.7771839212722484e-05,0.020247390733874153
6.05769804286351,0.0008692339550199257,1.5209385205759381e-05,0.01749745867372465
6.122834580958817,0.0008608496432219875,1.2665955603637678e-05,0.01471331922289187
6.187971119054123,0.0008525813784624983,1.0141770874397324e-05,0.011895369909071292
6.25310765714943,0.0008444286160937365,7.637032594833948e-06,0.009044023910703415
6.318244195244737,0.0008363907453171851,5.151924102610573e-06,0.006159709599197926
6.383380733340043,0.0008284670934167688,2.686611139194271e-06,0.003242870067553478
6.44851727143535,0.0008206569298414594,2.4124248293539136e-07,0.000293962646464213
